Dates,AZN
2019-04-04,185.140762
2019-04-05,186.603073
2019-04-08,187.080963
2019-04-09,187.300766
2019-04-10,187.463242
2019-04-11,186.689102
2019-04-12,184.146759
2019-04-15,184.863571
2019-04-16,180.677322
2019-04-17,172.266617
2019-04-18,172.285767
2019-04-22,174.101715
2019-04-23,178.689362
2019-04-24,176.854294
2019-04-25,178.890045
2019-04-26,179.950928
2019-04-29,179.004745
2019-04-30,180.553101
2019-05-01,178.440857
2019-05-02,180.495773
2019-05-03,182.273468
2019-05-06,182.569778
2019-05-07,179.234131
2019-05-08,179.731155
2019-05-09,179.692902
2019-05-10,179.014282
2019-05-13,176.051468
2019-05-14,176.032364
2019-05-15,177.456421
2019-05-16,177.418198
2019-05-17,175.994095
2019-05-20,176.156601
2019-05-21,177.24614
2019-05-22,177.72403
2019-05-23,176.338196
2019-05-24,176.596237
2019-05-28,173.929688
2019-05-29,173.356171
2019-05-30,175.621384
2019-05-31,175.133926
2019-06-03,174.923645
2019-06-04,178.201935
2019-06-05,180.772934
2019-06-06,183.334335
2019-06-07,185.704681
2019-06-10,187.444122
2019-06-11,186.192093
2019-06-12,188.428543
2019-06-13,188.074966
2019-06-14,186.822906
2019-06-17,187.702209
2019-06-18,189.412964
2019-06-19,191.620834
2019-06-20,194.287384
2019-06-21,193.752167
2019-06-24,195.434311
2019-06-25,194.784393
2019-06-26,193.417664
2019-06-27,194.078796
2019-06-28,196.991837
2019-07-01,197.911713
2019-07-02,197.202652
2019-07-03,199.454468
2019-07-05,199.847351
2019-07-08,199.377823
2019-07-09,200.24025
2019-07-10,200.326447
2019-07-11,202.032089
2019-07-12,197.777573
2019-07-15,196.905609
2019-07-16,196.819351
2019-07-17,199.262833
2019-07-18,201.658386
2019-07-19,199.329926
2019-07-22,199.780258
2019-07-23,200.623505
2019-07-24,204.648071
2019-07-25,203.776062
2019-07-26,205.491287
2019-07-29,206.324966
2019-07-30,204.686386
2019-07-31,201.016373
2019-08-01,204.025192
2019-08-02,202.77951
2019-08-05,197.068466
2019-08-06,202.386642
2019-08-07,202.894485
2019-08-08,208.691757
2019-08-09,209.602081
2019-08-12,208.116837
2019-08-13,209.956635
2019-08-14,203.201141
2019-08-15,206.305771
2019-08-16,207.934769
2019-08-19,209.506256
2019-08-20,208.835464
2019-08-21,209.870392
2019-08-22,209.151733
2019-08-23,205.155914
2019-08-26,208.068893
2019-08-27,209.381683
2019-08-28,210.320755
2019-08-29,212.553406
2019-08-30,211.441864
2019-09-03,209.00795
2019-09-04,209.851227
2019-09-05,211.020248
2019-09-06,212.150925
2019-09-09,208.107239
2019-09-10,204.763031
2019-09-11,208.845062
2019-09-12,210.847763
2019-09-13,209.06546
2019-09-16,206.296219
2019-09-17,209.27626
2019-09-18,211.269379
2019-09-19,211.815582
2019-09-20,211.959305
2019-09-23,210.991501
2019-09-24,208.883377
2019-09-25,208.845062
2019-09-26,207.350235
2019-09-27,205.179459
2019-09-30,207.76329
2019-10-01,204.324585
2019-10-02,200.847458
2019-10-03,204.718399
2019-10-04,206.98526
2019-10-07,204.535889
2019-10-08,199.675598
2019-10-09,202.547577
2019-10-10,202.951004
2019-10-11,205.371536
2019-10-14,204.266953
2019-10-15,206.466568
2019-10-16,207.23497
2019-10-17,207.052475
2019-10-18,206.821976
2019-10-21,206.581848
2019-10-22,201.481384
2019-10-23,202.153793
2019-10-24,203.066284
2019-10-25,203.26796
2019-10-28,205.285095
2019-10-29,211.82634
2019-10-30,208.522125
2019-10-31,207.734482
2019-11-01,204.372589
2019-11-04,197.07254
2019-11-05,190.540863
2019-11-06,193.076736
2019-11-07,192.855804
2019-11-08,191.895294
2019-11-11,190.588928
2019-11-12,192.279449
2019-11-13,193.768295
2019-11-14,195.141861
2019-11-15,198.10994
2019-11-18,196.966888
2019-11-19,198.945587
2019-11-20,196.236908
2019-11-21,193.33606
2019-11-22,193.633804
2019-11-25,195.084259
2019-11-26,194.469528
2019-11-27,196.851639
2019-11-29,196.77478
2019-12-02,194.34462
2019-12-03,195.05542
2019-12-04,196.304123
2019-12-05,195.18988
2019-12-06,195.939148
2019-12-09,192.490799
2019-12-10,190.310394
2019-12-11,190.166321
2019-12-12,191.885666
2019-12-13,194.920929
2019-12-16,196.188873
2019-12-17,195.430023
2019-12-18,200.290314
2019-12-19,199.867661
2019-12-20,201.711929
2019-12-23,204.151657
2019-12-24,203.229568
2019-12-26,201.471771
2019-12-27,202.240234
2019-12-30,201.041061
2019-12-31,202.206512
2020-01-02,202.697708
2020-01-03,201.8694
2020-01-06,204.402527
2020-01-07,201.898285
2020-01-08,202.928894
2020-01-09,203.834259
2020-01-10,201.9272
2020-01-13,199.268875
2020-01-14,200.299469
2020-01-15,199.134018
2020-01-16,201.744171
2020-01-17,204.35434
2020-01-21,206.742996
2020-01-22,209.073853
2020-01-23,208.255173
2020-01-24,206.338486
2020-01-27,206.694839
2020-01-28,206.309586
2020-01-29,202.919235
2020-01-30,205.953171
2020-01-31,202.938477
2020-02-03,203.843887
2020-02-04,208.380371
2020-02-05,209.709534
2020-02-06,210.200775
2020-02-07,206.897095
2020-02-10,209.227982
2020-02-11,210.104431
2020-02-12,208.120346
2020-02-13,209.401321
2020-02-14,213.379227
2020-02-18,213.754822
2020-02-19,216.808075
2020-02-20,216.201263
2020-02-21,216.037521
2020-02-24,207.609848
2020-02-25,198.710205
2020-02-26,194.231506
2020-02-27,187.672379
2020-02-28,183.569321
2020-03-02,189.955063
2020-03-03,181.874115
2020-03-04,191.091583
2020-03-05,182.615768
2020-03-06,179.032776
2020-03-09,166.270889
2020-03-10,176.798279
2020-03-11,169.150742
2020-03-12,148.567932
2020-03-13,158.247757
2020-03-16,138.531769
2020-03-17,134.996964
2020-03-18,133.87973
2020-03-19,143.992905
2020-03-20,134.245697
2020-03-23,121.840157
2020-03-24,138.156158
2020-03-25,147.412125
2020-03-26,157.313461
2020-03-27,153.354874
2020-03-30,157.525955
2020-03-31,160.938278
2020-04-01,139.845871
2020-04-02,144.592133
2020-04-03,143.132492
2020-04-06,160.135925
2020-04-07,160.261597
2020-04-08,170.546768
2020-04-09,176.627075
2020-04-13,166.341858
2020-04-14,169.541504
2020-04-15,166.78653
2020-04-16,168.980789
2020-04-17,183.190659
2020-04-20,178.560364
2020-04-21,172.944107
2020-04-22,175.853745
2020-04-23,176.395065
2020-04-24,181.846985
2020-04-27,185.558945
2020-04-28,178.840683
2020-04-29,186.254913
2020-04-30,180.213348
2020-05-01,174.597061
2020-05-04,172.615479
2020-05-05,181.663315
2020-05-06,179.64299
2020-05-07,185.781265
2020-05-08,185.674942
2020-05-11,187.182922
2020-05-12,181.895325
2020-05-13,175.099747
2020-05-14,173.398453
2020-05-15,174.258743
2020-05-18,185.520279
2020-05-19,181.982361
2020-05-20,184.611618
2020-05-21,178.918015
2020-05-22,177.99971
2020-05-26,180.087692
2020-05-27,185.23027
2020-05-28,188.835876
2020-05-29,189.203247
2020-06-01,190.672531
2020-06-02,191.774536
2020-06-03,194.007492
2020-06-04,191.474884
2020-06-05,200.126434
2020-06-08,199.130768
2020-06-09,194.007492
2020-06-10,194.442505
2020-06-11,177.419739
2020-06-12,181.527985
2020-06-15,182.194977
2020-06-16,185.085266
2020-06-17,183.238953
2020-06-18,183.68364
2020-06-19,180.870682
2020-06-22,178.918015
2020-06-23,180.571014
2020-06-24,170.421158
2020-06-25,169.75415
2020-06-26,167.965851
2020-06-29,172.170197
2020-06-30,174.75972
2020-07-01,178.299728
2020-07-02,178.396713
2020-07-06,178.357925
2020-07-07,174.905228
2020-07-08,176.29213
2020-07-09,172.412659
2020-07-10,172.529022
2020-07-13,172.499969
2020-07-14,177.203812
2020-07-15,182.935669
2020-07-16,180.966843
2020-07-17,187.232193
2020-07-20,184.933594
2020-07-21,186.70845
2020-07-22,188.99733
2020-07-23,189.27861
2020-07-24,192.837997
2020-07-27,191.392868
2020-07-28,188.42511
2020-07-29,195.34024
2020-07-30,194.166718
2020-07-31,187.474655
2020-08-03,185.825867
2020-08-04,183.595215
2020-08-05,182.295593
2020-08-06,182.906601
2020-08-07,185.76767
2020-08-10,182.014313
2020-08-11,183.226669
2020-08-12,184.448685
2020-08-13,185.205154
2020-08-14,182.693237
2020-08-17,183.333344
2020-08-18,183.653412
2020-08-19,180.491623
2020-08-20,182.198578
2020-08-21,183.09082
2020-08-24,183.013306
2020-08-25,183.857071
2020-08-26,183.313934
2020-08-27,190.287247
2020-08-28,192.236725
2020-08-31,192.188202
2020-09-01,192.062103
2020-09-02,195.543884
2020-09-03,192.168762
2020-09-04,191.664459
2020-09-08,194.050293
2020-09-09,199.219681
2020-09-10,195.699066
2020-09-11,195.93187
2020-09-14,199.316696
2020-09-15,204.156326
2020-09-16,209.306259
2020-09-17,205.194061
2020-09-18,200.160477
2020-09-21,196.795044
2020-09-22,197.241135
2020-09-23,196.3004
2020-09-24,192.964081
2020-09-25,198.831757
2020-09-28,201.004242
2020-09-29,199.12233
2020-09-30,202.65274
2020-10-01,202.944504
2020-10-02,202.584671
2020-10-05,208.186615
2020-10-06,204.811813
2020-10-07,211.434952
2020-10-08,213.078598
2020-10-09,216.813232
2020-10-12,219.439148
2020-10-13,213.963654
2020-10-14,215.150146
2020-10-15,216.229706
2020-10-16,217.902512
2020-10-19,214.829208
2020-10-20,214.741684
2020-10-21,214.838913
2020-10-22,218.476303
2020-10-23,215.811462
2020-10-26,208.847961
2020-10-27,207.603088
2020-10-28,199.326569
2020-10-29,199.754486
2020-10-30,196.467224
2020-11-02,197.216125
2020-11-03,202.545761
2020-11-04,202.030304
2020-11-05,204.821564
2020-11-06,207.583633
2020-11-09,227.919907
2020-11-10,224.243622
2020-11-11,219.059875
2020-11-12,219.040421
2020-11-13,225.576035
2020-11-16,229.310669
2020-11-17,225.089737
2020-11-18,225.400955
2020-11-19,227.161285
2020-11-20,226.470764
2020-11-23,226.616623
2020-11-24,233.71637
2020-11-25,227.30719
2020-11-27,226.42215
2020-11-30,226.995972
2020-12-01,224.661819
2020-12-02,227.832352
2020-12-03,228.338104
2020-12-04,233.016098
2020-12-07,230.302658
2020-12-08,228.989685
2020-12-09,229.456543
2020-12-10,228.678513
2020-12-11,225.828888
2020-12-14,224.613174
2020-12-15,227.637863
2020-12-16,228.678513
2020-12-17,231.566986
2020-12-18,233.414871
2020-12-21,228.415894
2020-12-22,228.834106
2020-12-23,229.845566
2020-12-24,230.555527
2020-12-28,231.994904
2020-12-29,234.241547
2020-12-30,236.035751
2020-12-31,238.941589
2021-01-04,233.071411
2021-01-05,233.69548
2021-01-06,236.416031
2021-01-07,237.654449
2021-01-08,237.595917
2021-01-11,235.830978
2021-01-12,233.256699
2021-01-13,237.147385
2021-01-14,236.104019
2021-01-15,235.967514
2021-01-19,236.045517
2021-01-20,239.107361
2021-01-21,237.537415
2021-01-22,233.958771
2021-01-25,233.588211
2021-01-26,232.076797
2021-01-27,225.007233
2021-01-28,224.275879
2021-01-29,215.509628
2021-02-01,220.902008
2021-02-02,229.278229
2021-02-03,228.127609
2021-02-04,231.179703
2021-02-05,232.837402
2021-02-08,236.416031
2021-02-09,236.123505
2021-02-10,236.981613
2021-02-11,239.234116
2021-02-12,241.974197
2021-02-16,241.691437
2021-02-17,240.433502
2021-02-18,239.058609
2021-02-19,236.065018
2021-02-22,237.098633
2021-02-23,240.423767
2021-02-24,242.627518
2021-02-25,239.663162
2021-02-26,236.650085
2021-03-01,239.692444
2021-03-02,239.282883
2021-03-03,236.835373
2021-03-04,229.931564
2021-03-05,234.056274
2021-03-08,230.126572
2021-03-09,231.267471
2021-03-10,234.105057
2021-03-11,233.305435
2021-03-12,234.768112
2021-03-15,235.245911
2021-03-16,232.106049
2021-03-17,230.302094
2021-03-18,225.114502
2021-03-19,224.275879
2021-03-22,226.304153
2021-03-23,223.720093
2021-03-24,227.991089
2021-03-25,229.483002
2021-03-26,234.982651
2021-03-29,236.006531
2021-03-30,237.668533
2021-03-31,238.137817
2021-04-01,237.521866
2021-04-05,242.928284
2021-04-06,242.840332
2021-04-07,241.911545
2021-04-08,244.287247
2021-04-09,247.660187
2021-04-12,246.203491
2021-04-13,247.904587
2021-04-14,246.653168
2021-04-15,251.111328
2021-04-16,251.385086
2021-04-19,251.013519
2021-04-20,252.656006
2021-04-21,257.994019
2021-04-22,258.267822
2021-04-23,261.034515
2021-04-26,259.352905
2021-04-27,259.108551
2021-04-28,253.780319
2021-04-29,257.544281
2021-04-30,256.762177
2021-05-03,257.22171
2021-05-04,249.879456
2021-05-05,247.415771
2021-05-06,248.452103
2021-05-07,249.087555
2021-05-10,250.260757
2021-05-11,245.880844
2021-05-12,239.291428
2021-05-13,242.312408
2021-05-14,247.298462
2021-05-17,246.223053
2021-05-18,247.190903
2021-05-19,246.61409
2021-05-20,248.667175
2021-05-21,249.938141
2021-05-24,251.404602
2021-05-25,251.052658
2021-05-26,246.790085
2021-05-27,248.823578
2021-05-28,249.566635
2021-06-01,250.074982
2021-06-02,245.118271
2021-06-03,244.121063
2021-06-04,246.203491
2021-06-07,243.96463
2021-06-08,244.160187
2021-06-09,247.474426
2021-06-10,250.925583
2021-06-11,250.074982
2021-06-14,249.977234
2021-06-15,250.945084
2021-06-16,250.671371
2021-06-17,253.750961
2021-06-18,249.214661
2021-06-21,253.926956
2021-06-22,256.86972
2021-06-23,256.771973
2021-06-24,255.549881
2021-06-25,257.123871
2021-06-28,254.542862
2021-06-29,255.238724
2021-06-30,254.542877
2021-07-01,257.453613
2021-07-02,260.119232
2021-07-06,259.570435
2021-07-07,260.040802
2021-07-08,258.668823
2021-07-09,259.148987
2021-07-12,259.629272
2021-07-13,256.375519
2021-07-14,256.140381
2021-07-15,251.916382
2021-07-16,252.445618
2021-07-19,243.929169
2021-07-20,250.083755
2021-07-21,253.51384
2021-07-22,253.925461
2021-07-23,257.424164
2021-07-26,258.266968
2021-07-27,262.990753
2021-07-28,263.314117
2021-07-29,263.804108
2021-07-30,265.528961
2021-08-02,264.676422
2021-08-03,262.657593
2021-08-04,257.335968
2021-08-05,259.227448
2021-08-06,257.316315
2021-08-09,252.406403
2021-08-10,248.447083
2021-08-11,252.377029
2021-08-12,255.689529
2021-08-13,257.894562
2021-08-16,259.756622
2021-08-17,262.236115
2021-08-18,258.31601
2021-08-19,259.041229
2021-08-20,259.981995
2021-08-23,259.981995
2021-08-24,265.685791
2021-08-25,266.068024
2021-08-26,265.734772
2021-08-27,267.959503
2021-08-30,268.606293
2021-08-31,271.56601
2021-09-01,271.144562
2021-09-02,272.134369
2021-09-03,271.124969
2021-09-07,273.104675
2021-09-08,274.496246
2021-09-09,271.389587
2021-09-10,268.390656
2021-09-13,265.421173
2021-09-14,269.762756
2021-09-15,271.56601
2021-09-16,270.595764
2021-09-17,267.57724
2021-09-20,262.9711
2021-09-21,262.8927
2021-09-22,266.224823
2021-09-23,270.644775
2021-09-24,271.115204
2021-09-27,268.018311
2021-09-28,262.48111
2021-09-29,263.158997
2021-09-30,259.062561
2021-10-01,263.483124
2021-10-04,257.70697
2021-10-05,257.854279
2021-10-06,259.062561
2021-10-07,261.263
2021-10-08,259.023254
2021-10-11,254.170517
2021-10-12,253.620407
2021-10-13,251.970093
2021-10-14,259.190338
2021-10-15,261.616699
2021-10-18,257.422058
2021-10-19,266.076477
2021-10-20,268.925293
2021-10-21,271.557922
2021-10-22,270.860474
2021-10-25,268.227783
2021-10-26,268.355499
2021-10-27,263.758179
2021-10-28,263.699219
2021-10-29,261.371094
2021-11-01,263.659943
2021-11-02,267.834869
2021-11-03,267.058777
2021-11-04,265.290558
2021-11-05,271.282898
2021-11-08,270.683624
2021-11-09,270.310425
2021-11-10,266.272919
2021-11-11,258.767883
2021-11-12,259.6716
2021-11-15,257.264954
2021-11-16,257.667664
2021-11-17,257.431885
2021-11-18,255.113586
2021-11-19,259.033112
2021-11-22,255.702957
2021-11-23,250.044693
2021-11-24,250.643921
2021-11-26,239.180023
2021-11-29,239.199661
2021-11-30,232.451004
2021-12-01,234.877365
2021-12-02,243.030807
2021-12-03,242.510162
2021-12-06,249.916992
2021-12-07,255.948578
2021-12-08,256.66568
2021-12-09,255.938766
2021-12-10,255.604782
2021-12-13,255.477051
2021-12-14,250.251007
2021-12-15,247.765656
2021-12-16,247.019104
2021-12-17,246.78334
2021-12-20,243.394272
2021-12-21,251.695023
2021-12-22,259.386749
2021-12-23,263.512543
2021-12-27,265.644257
2021-12-28,266.007751
2021-12-29,266.322052
2021-12-30,266.592865
2021-12-31,263.372437
2022-01-03,264.357269
2022-01-04,273.565735
2022-01-05,268.129303
2022-01-06,267.390656
2022-01-07,259.580688
2022-01-10,259.856445
2022-01-11,264.111053
2022-01-12,263.973175
2022-01-13,263.835297
2022-01-14,262.673126
2022-01-18,256.537476
2022-01-19,254.390442
2022-01-20,253.129791
2022-01-21,250.825211
2022-01-24,248.10701
2022-01-25,245.497131
2022-01-26,244.502396
2022-01-27,241.61676
2022-01-28,244.630417
2022-01-31,244.295593
2022-02-01,244.837265
2022-02-02,250.618408
2022-02-03,246.964554
2022-02-04,247.151672
2022-02-07,244.433456
2022-02-08,251.238861
2022-02-09,256.281372
2022-02-10,251.573715
2022-02-11,247.84111
2022-02-14,246.659256
2022-02-15,254.804062
2022-02-16,255.660919
2022-02-17,247.772156
2022-02-18,244.384216
2022-02-22,246.422882
2022-02-23,249.78125
2022-02-24,253.799545
2022-02-25,261.767059
2022-02-28,259.363983
2022-03-01,258.64502
2022-03-02,264.426178
2022-03-03,262.436768
2022-03-04,263.057251
2022-03-07,249.574463
2022-03-08,241.990997
2022-03-09,245.910767
2022-03-10,244.610733
2022-03-11,244.019821
2022-03-14,242.128876
2022-03-15,250.490372
2022-03-16,258.192017
2022-03-17,260.00415
2022-03-18,263.29361
2022-03-21,261.767059
2022-03-22,262.929199
2022-03-23,251.603271
2022-03-24,259.029175
2022-03-25,261.973907
2022-03-28,266.031525
2022-03-29,268.838409
2022-03-30,265.742981
2022-03-31,263.975586
2022-04-01,265.654083
2022-04-04,261.773712
2022-04-05,265.111023
2022-04-06,264.81485
2022-04-07,266.759979
2022-04-08,266.068848
2022-04-11,260.016144
2022-04-12,259.107758
2022-04-13,260.312408
2022-04-14,258.396881
2022-04-18,255.691467
2022-04-19,268.241058
2022-04-20,272.881714
2022-04-21,266.621735
2022-04-22,245.175888
2022-04-25,250.626221
2022-04-26,245.758423
2022-04-27,246.005264
2022-04-28,248.918045
2022-04-29,238.214859
2022-05-02,233.979019
2022-05-03,234.867661
2022-05-04,242.865417
2022-05-05,238.313599
2022-05-06,237.049774
2022-05-09,226.119476
2022-05-10,224.638397
2022-05-11,223.858383
2022-05-12,225.122238
2022-05-13,230.325714
2022-05-16,230.898392
2022-05-17,236.111755
2022-05-18,229.279099
2022-05-19,227.590668
2022-05-20,229.318588
2022-05-23,230.10849
2022-05-24,230.335587
2022-05-25,232.043747
2022-05-26,231.974625
2022-05-27,233.514938
2022-05-31,231.540207
2022-06-01,225.122238
2022-06-02,231.43158
2022-06-03,226.129349
2022-06-06,225.27034
2022-06-07,227.788147
2022-06-08,223.809021
2022-06-09,216.206207
2022-06-10,213.66864
2022-06-13,204.486023
2022-06-14,198.048325
2022-06-15,199.953949
2022-06-16,193.229904
2022-06-17,191.640228
2022-06-21,193.229904
2022-06-22,194.266647
2022-06-23,197.534882
2022-06-24,201.849716
2022-06-27,200.566147
2022-06-28,195.303421
2022-06-29,197.607147
2022-06-30,197.111725
2022-07-01,201.996658
2022-07-05,200.173477
2022-07-06,198.924988
2022-07-07,199.8564
2022-07-08,199.0439
2022-07-11,195.625427
2022-07-12,193.931076
2022-07-13,192.405136
2022-07-14,190.621597
2022-07-15,192.979843
2022-07-18,187.540024
2022-07-19,195.496628
2022-07-20,196.239777
2022-07-21,198.409744
2022-07-22,197.597244
2022-07-25,199.668137
2022-07-26,202.541641
2022-07-27,209.86409
2022-07-28,217.028
2022-07-29,212.787125
2022-08-01,211.538651
2022-08-02,211.300842
2022-08-03,213.926605
2022-08-04,212.271881
2022-08-05,213.817612
2022-08-08,215.333633
2022-08-09,212.985291
2022-08-10,217.196442
2022-08-11,216.017319
2022-08-12,221.080612
2022-08-15,222.51738
2022-08-16,222.111115
2022-08-17,219.406052
2022-08-18,218.821442
2022-08-19,216.146149
2022-08-22,210.409058
2022-08-23,207.228409
2022-08-24,210.557693
2022-08-25,214.709396
2022-08-26,205.107956
2022-08-29,204.90979
2022-08-30,203.393768
2022-08-31,203.324402
2022-09-01,204.790863
2022-09-02,201.897552
2022-09-06,200.876999
2022-09-07,209.279495
2022-09-08,218.266571
2022-09-09,227.897736
2022-09-12,229.711014
2022-09-13,223.78566
2022-09-14,224.122559
2022-09-15,224.647705
2022-09-16,219.227707
2022-09-19,218.861099
2022-09-20,215.967789
2022-09-21,210.527969
2022-09-22,206.970779
2022-09-23,205.038605
2022-09-26,201.402145
2022-09-27,200.827438
2022-09-28,203.938751
2022-09-29,204.291687
2022-09-30,201.368683
2022-10-03,208.62648
2022-10-04,214.552002
2022-10-05,214.870148
2022-10-06,210.197327
2022-10-07,207.314117
2022-10-10,206.797119
2022-10-11,210.237106
2022-10-12,207.443359
2022-10-13,212.861847
2022-10-14,207.920593
2022-10-17,214.382996
2022-10-18,213.677094
2022-10-19,215.436859
2022-10-20,213.199875
2022-10-21,217.047501
2022-10-24,219.224838
2022-10-25,223.320999
2022-10-26,227.268036
2022-10-27,226.959839
2022-10-28,227.904343
2022-10-31,227.914291
2022-11-01,218.8172
2022-11-02,210.744156
2022-11-03,204.321503
2022-11-04,209.759888
2022-11-07,212.285202
2022-11-08,208.62648
2022-11-09,205.96199
2022-11-10,217.693741
2022-11-11,222.992905
2022-11-14,217.723572
2022-11-15,220.68634
2022-11-16,219.980423
2022-11-17,217.713623
2022-11-18,222.316849
2022-11-21,223.350815
2022-11-22,225.210022
2022-11-23,228.958206
2022-11-25,231.394058
2022-11-28,225.955688
2022-11-29,225.886078
2022-11-30,232.537399
2022-12-01,239.377609
2022-12-02,241.704086
2022-12-05,236.524185
2022-12-06,234.177841
2022-12-07,240.680023
2022-12-08,246.406723
2022-12-09,243.215302
2022-12-12,247.729019
2022-12-13,252.481384
2022-12-14,252.352142
2022-12-15,243.583145
2022-12-16,238.452988
2022-12-19,237.647675
2022-12-20,237.220154
2022-12-21,240.143143
2022-12-22,240.371826
2022-12-23,241.435638
2022-12-27,242.618759
2022-12-28,240.262466
2022-12-29,244.840134
2022-12-30,243.832855
2023-01-03,245.368698
2023-01-04,251.81134
2023-01-05,249.148529
2023-01-06,255.561234
2023-01-09,260.298462
2023-01-10,263.100922
2023-01-11,258.114349
2023-01-12,255.660965
2023-01-13,259.121643
2023-01-17,255.710831
2023-01-18,251.342606
2023-01-19,252.629135
2023-01-20,255.531311
2023-01-23,256.797882
2023-01-24,255.062576
2023-01-25,252.270096
2023-01-26,251.731552
2023-01-27,253.486816
